code,description,category,subcategory,unit,rate,brand,keywords
36019_dbbdfcc8,Estate Railing Posts - post black,Posts,,Unit,,,estate; railing; posts; post; black; 36019_dbbdfcc8
36022_718e7290,Estate Railing Posts - end post galv,Posts,,Unit,,,estate; railing; posts; end; post; galv; 36022_718e7290
36023_4ab58d98,Estate Railing Posts - end post black,Posts,,Unit,,,estate; railing; posts; end; post; black; 36023_4ab58d98
36026_5cc09962,Estate Railing 6m System - galv 6m section,General,,Unit,,,estate; railing; system; galv; section; general; 36026_5cc09962
36027_b97ea9a8,Estate Railing 6m System - black 6m section,General,,Unit,,,estate; railing; system; black; section; general; 36027_b97ea9a8
36038_32384dae,"Weld mesh test product - 1230mm,TEST WM 2",Wire & Mesh,Individual Pieces,m,47.12,,weld; mesh; test; product; 1230mm; wire & mesh; individual pieces; 36038_32384dae
36039_f088d32f,"Weld mesh test product - 1730mm,TEST WM 2",Wire & Mesh,Individual Pieces,m,,,weld; mesh; test; product; 1730mm; wire & mesh; individual pieces; 36039_f088d32f
28832_0dcfcb83,Auto gate catch medium galv 5210011,Gates,,Unit,2,,auto; gate; catch; medium; galv; 5210011; gates; 28832_0dcfcb83
24145_b16cb258,Pick axe insulated,General,,Unit,19.6,,pick; axe; insulated; general; 24145_b16cb258
35439_0df7e632,Insulated Tamper,General,,Unit,40.6,,insulated; tamper; general; 35439_0df7e632
24137_6f34728d,Excavator Fencers Graft,Fencing,,Unit,24,,excavator; fencers; graft; fencing; 24137_6f34728d
33445_8eff0081,Measuring wheel Sitemate,General,,Unit,30,,measuring; wheel; sitemate; general; 33445_8eff0081
24185_b9ebf96d,Double wooden gate fastener set with garage door bolt,Gates,,Unit,18,,double; wooden; gate; fastener; set; with; garage; door; bolt; gates; wood; 24185_b9ebf96d
24183_cee693cb,Wooden gate adjustable hook on plate galv,Gates,,Unit,5.74,,wooden; gate; adjustable; hook; plate; galv; gates; wood; 24183_cee693cb
24172_8a4fc38d,Half round gate hanger kit galv,Gates,,Unit,8,,half; round; gate; hanger; kit; galv; gates; 24172_8a4fc38d
31392_83b95b58,Wooden gate shoot through bolt,Gates,,Unit,5.94,,wooden; gate; shoot; through; bolt; gates; wood; 31392_83b95b58
32740_e3faa9c1,Northumberland gate catches galv,Gates,,Unit,3.8,,northumberland; gate; catches; galv; gates; 32740_e3faa9c1
24190_88e4d0f2,"Spring loaded gate wheel galv 14""",Gates,,Unit,23,,"spring; loaded; gate; wheel; galv; 14""; gates; 24190_88e4d0f2"
31389_8f9cae2e,Gas gate closer strut screw on,Gates,,Unit,138.5,,gas; gate; closer; strut; screw; gates; 31389_8f9cae2e
31386_c60240e1,Angle bracket galv 50 * 50 * 10mm slot,Brackets,,Unit,0.47,,angle; bracket; galv; 10mm; slot; brackets; 31386_c60240e1
32616_b0e2143d,Staple on plate 50 * 50mm galv,General,,Unit,0.68,,staple; plate; 50mm; galv; general; 32616_b0e2143d
32617_dd860472,Rings on plate 50 * 50mm galv,General,,Unit,0.92,,rings; plate; 50mm; galv; general; 32617_dd860472
32739_27e3163a,Quick repair link 6mm,General,,Unit,0.28,,quick; repair; link; 6mm; general; 32739_27e3163a
24188_61dbe3e7,Hunting type locking field gate catch kit,Gates,,Unit,8.64,,hunting; type; locking; field; gate; catch; kit; gates; 24188_61dbe3e7
24141_36350fbd,"Post rammer with handles Sitemate 6""",Posts,,Unit,38.52,,post; rammer; with; handles; sitemate; posts; 24141_36350fbd
24157_7323b948,Tape measure Mid 11 premium Sitemate,General,,Unit,3.44,,tape; measure; mid; premium; sitemate; general; 24157_7323b948
35814_c65bd117,Mini Bolt Cutters,Bolts,,Unit,26,,mini; bolt; cutters; bolts; 35814_c65bd117
24144_43551ec5,Pen knife with 10 blades Sitemate,General,,Unit,5.64,,pen; knife; with; blades; sitemate; general; 24144_43551ec5
24192_5040bb14,"Butt hinge 4"" BZP 545 1002",General,,Unit,1.16,,butt; hinge; bzp; 545; 1002; general; 24192_5040bb14
24131_86615d1b,Hayes EZI pullers,General,,Unit,230,,hayes; ezi; pullers; general; 24131_86615d1b
35966_b4b03126,Cantilever floor bolt down track 3m galv,Bolts,,Unit,84.96,,cantilever; floor; bolt; down; track; galv; bolts; 35966_b4b03126
35964_4ff2fda0,Cantilever mini track,General,,Unit,,,cantilever; mini; track; general; 35964_4ff2fda0
24156_0e2de1f4,Tape measure 50m Sitemate,General,,Unit,13.5,,tape; measure; 50m; sitemate; general; 24156_0e2de1f4
35965_a50d455d,Cantilever 1X6m kit up to 450kg,General,,Unit,800,,cantilever; 1x6m; kit; 450kg; general; 35965_a50d455d
35188_3e67a749,Cap bracket for post Mode,Posts,,Unit,0.79,,cap; bracket; for; post; mode; posts; 35188_3e67a749
35189_7ffa1a93,Wall fixing plate 3 pk Mode,General,,Unit,2.26,,wall; fixing; plate; mode; general; 35189_7ffa1a93
24117_a8be943d,Hoofnak,General,,Unit,210,,hoofnak; general; 24117_a8be943d
24148_74df6485,"28"" landscape rake aluminium Sitemate 615 0070",Aluminum Products,,Unit,18.96,,"28""; landscape; rake; aluminium; sitemate; 615; 0070; aluminum products; aluminum; 24148_74df6485"
24140_b6b2fa8b,Post rammer with handles 19kg,Posts,,Unit,55,,post; rammer; with; handles; 19kg; posts; 24140_b6b2fa8b
