id,code,ref,description,category,subcategory,unit,rate,material_type,material_grade,material_size,material_finish,work_type,brand,labor_rate,material_rate,wastage_percentage,supplier,location,availability,remark,keywords,isActive
ee8e94c3-49c6-49be-82e3-2ffda1c66a16,34142_7eec48bf,__export__.product_product_34142_7eec48bf,System Nylofor 2DS 868 - kit black 2.4m * 2.5m,General,,Unit,91.26,,,kit black 2.4m * 2.5m,,,,,,,,,,kit black 2.4m * 2.5m,system; nylofor; 2ds; 868; kit; black; 2.4m; 2.5m; general; 34142_7eec48bf,true
38c48c4d-48be-4cef-a57e-f23e3ecbe238,34143_f5bdee2e,__export__.product_product_34143_f5bdee2e,System Nylofor 2DS 868 - kit green 1.2m * 2.5m,General,,Unit,61.8,,,kit green 1.2m * 2.5m,,,,,,,,,,kit green 1.2m * 2.5m,system; nylofor; 2ds; 868; kit; green; 1.2m; 2.5m; general; 34143_f5bdee2e,true
59c390df-5977-4d3d-a06c-0ca84cbbb226,34144_7f10ce04,__export__.product_product_34144_7f10ce04,System Nylofor 2DS 868 - kit green 1.8m * 2.5m,General,,Unit,90.95,,,kit green 1.8m * 2.5m,,,,,,,,,,kit green 1.8m * 2.5m,system; nylofor; 2ds; 868; kit; green; 1.8m; 2.5m; general; 34144_7f10ce04,true
d73cd25c-a063-4b49-b226-9fb4587be75b,34145_46f41503,__export__.product_product_34145_46f41503,System Nylofor 2DS 868 - kit green 2.4m * 2.5m,General,,Unit,98.95,,,kit green 2.4m * 2.5m,,,,,,,,,,kit green 2.4m * 2.5m,system; nylofor; 2ds; 868; kit; green; 2.4m; 2.5m; general; 34145_46f41503,true
678d07dd-c2d2-4153-a042-61141985bfb8,34146_fa91570e,__export__.product_product_34146_fa91570e,System Nylofor 2D 656 - kit black 1.2m * 2.5m,General,,Unit,74.65,,,kit black 1.2m * 2.5m,,,,,,,,,,kit black 1.2m * 2.5m,system; nylofor; 656; kit; black; 1.2m; 2.5m; general; 34146_fa91570e,true
d8ea26ee-4e69-41f4-bd6f-10b6dcfa921d,34147_c26d19fa,__export__.product_product_34147_c26d19fa,System Nylofor 2D 656 - kit black 1.8m * 2.5m,General,,Unit,94.56,,,kit black 1.8m * 2.5m,,,,,,,,,,kit black 1.8m * 2.5m,system; nylofor; 656; kit; black; 1.8m; 2.5m; general; 34147_c26d19fa,true
67aacea7-c52d-4880-b94d-ab51b125cc21,34148_18e5fc38,__export__.product_product_34148_18e5fc38,System Nylofor 2D 656 - kit black 2.4m * 2.5m,General,,Unit,93.67,,,kit black 2.4m * 2.5m,,,,,,,,,,kit black 2.4m * 2.5m,system; nylofor; 656; kit; black; 2.4m; 2.5m; general; 34148_18e5fc38,true
bff20da8-3736-42f7-a5ab-8258e10b37aa,34149_070f82ff,__export__.product_product_34149_070f82ff,System Nylofor 2D 656 - kit green 1.2m * 2.5m,General,,Unit,51.11,,,kit green 1.2m * 2.5m,,,,,,,,,,kit green 1.2m * 2.5m,system; nylofor; 656; kit; green; 1.2m; 2.5m; general; 34149_070f82ff,true
00228e30-68ab-49aa-8286-a104801e9a07,34150_039f7e82,__export__.product_product_34150_039f7e82,System Nylofor 2D 656 - kit green 1.8m * 2.5m,General,,Unit,76.08,,,kit green 1.8m * 2.5m,,,,,,,,,,kit green 1.8m * 2.5m,system; nylofor; 656; kit; green; 1.8m; 2.5m; general; 34150_039f7e82,true
d9b84268-31bd-4dce-b747-8d9235e72004,34151_18feb946,__export__.product_product_34151_18feb946,System Nylofor 2D 656 - kit green 2.4m * 2.5m,General,,Unit,93.09,,,kit green 2.4m * 2.5m,,,,,,,,,,kit green 2.4m * 2.5m,system; nylofor; 656; kit; green; 2.4m; 2.5m; general; 34151_18feb946,true
66979b7a-4cf0-4fc9-b890-24955c13f96d,34152_b458fdd2,__export__.product_product_34152_b458fdd2,System Nylofor 3m - kit black 1.2m * 3.0m,General,,Unit,41.39,,,kit black 1.2m * 3.0m,,,,,,,,,,kit black 1.2m * 3.0m,system; nylofor; kit; black; 1.2m; 3.0m; general; 34152_b458fdd2,true
250e8faa-0da3-4b99-a41e-8de4c4f81d09,34153_d5146dbb,__export__.product_product_34153_d5146dbb,System Nylofor 3m - kit black 1.8m * 3.0m,General,,Unit,41.39,,,kit black 1.8m * 3.0m,,,,,,,,,,kit black 1.8m * 3.0m,system; nylofor; kit; black; 1.8m; 3.0m; general; 34153_d5146dbb,true
c12f8c42-8b0e-4e64-8d40-e4d3383d0f1c,34154_269e3b03,__export__.product_product_34154_269e3b03,System Nylofor 3m - kit black 2.4m * 3.0m,General,,Unit,41.39,,,kit black 2.4m * 3.0m,,,,,,,,,,kit black 2.4m * 3.0m,system; nylofor; kit; black; 2.4m; 3.0m; general; 34154_269e3b03,true
3f189037-5cbe-4927-841c-efce86d1d77c,34155_72a6df45,__export__.product_product_34155_72a6df45,System Nylofor 3m - kit green 1.2m * 3.0m,General,,Unit,46.45,,,kit green 1.2m * 3.0m,,,,,,,,,,kit green 1.2m * 3.0m,system; nylofor; kit; green; 1.2m; 3.0m; general; 34155_72a6df45,true
c0b398e4-0d07-4985-888d-5054652c2ce0,34156_6ebde4b6,__export__.product_product_34156_6ebde4b6,System Nylofor 3m - kit green 1.8m * 3.0m,General,,Unit,55.11,,,kit green 1.8m * 3.0m,,,,,,,,,,kit green 1.8m * 3.0m,system; nylofor; kit; green; 1.8m; 3.0m; general; 34156_6ebde4b6,true
8353b6c4-5688-4fa3-ade3-c61ae0fcce0b,34157_1a6e37be,__export__.product_product_34157_1a6e37be,System Nylofor 3m - kit green 2.4m * 3.0m,General,,Unit,75.7,,,kit green 2.4m * 3.0m,,,,,,,,,,kit green 2.4m * 3.0m,system; nylofor; kit; green; 2.4m; 3.0m; general; 34157_1a6e37be,true
9e806317-b070-471e-af61-b409366977a3,34158_4d485c66,__export__.product_product_34158_4d485c66,System Nylofor rolltop - kit black 1.2m * 3.0m,General,,Unit,117.26,,,kit black 1.2m * 3.0m,,,,,,,,,,kit black 1.2m * 3.0m,system; nylofor; rolltop; kit; black; 1.2m; 3.0m; general; 34158_4d485c66,true
81d9a18f-3198-46da-a1ac-0d8f6271bc38,34159_7fc1237c,__export__.product_product_34159_7fc1237c,System Nylofor rolltop - kit black 1.8m * 3.0m,General,,Unit,121.51,,,kit black 1.8m * 3.0m,,,,,,,,,,kit black 1.8m * 3.0m,system; nylofor; rolltop; kit; black; 1.8m; 3.0m; general; 34159_7fc1237c,true
57524827-c4f3-4e77-9b3e-0cf117e2579f,34160_2bd42b4d,__export__.product_product_34160_2bd42b4d,System Nylofor rolltop - kit green 1.2m * 3.0m,General,,Unit,113.22,,,kit green 1.2m * 3.0m,,,,,,,,,,kit green 1.2m * 3.0m,system; nylofor; rolltop; kit; green; 1.2m; 3.0m; general; 34160_2bd42b4d,true
fa9d4bf0-a8e6-44ee-8fd5-32879925bdc8,34161_67229d26,__export__.product_product_34161_67229d26,System Nylofor rolltop - kit green 1.8m * 3.0m,General,,Unit,119.56,,,kit green 1.8m * 3.0m,,,,,,,,,,kit green 1.8m * 3.0m,system; nylofor; rolltop; kit; green; 1.8m; 3.0m; general; 34161_67229d26,true
01530b35-6ff2-490e-bb28-924edcf9e8bf,34162_acc1d366,__export__.product_product_34162_acc1d366,System Rotop - kit black 1.2m * 3.0m,General,,Unit,115.43,,,kit black 1.2m * 3.0m,,,,,,,,,,kit black 1.2m * 3.0m,system; rotop; kit; black; 1.2m; 3.0m; general; 34162_acc1d366,true
570658d0-4851-4724-a740-7cd4bf974036,34163_caa3693d,__export__.product_product_34163_caa3693d,System Rotop - kit black 1.8m * 3.0m,General,,Unit,121.63,,,kit black 1.8m * 3.0m,,,,,,,,,,kit black 1.8m * 3.0m,system; rotop; kit; black; 1.8m; 3.0m; general; 34163_caa3693d,true
50b0f336-bccc-44e2-a1df-f7a1e97d4909,34164_7df4c561,__export__.product_product_34164_7df4c561,System Rotop - kit green 1.2m * 3.0m,General,,Unit,115.48,,,kit green 1.2m * 3.0m,,,,,,,,,,kit green 1.2m * 3.0m,system; rotop; kit; green; 1.2m; 3.0m; general; 34164_7df4c561,true
e6f10d0a-7398-4465-97b0-cbb17b8cfe70,34165_9fbe3d3c,__export__.product_product_34165_9fbe3d3c,System Rotop - kit green 1.8m * 3.0m,General,,Unit,132.62,,,kit green 1.8m * 3.0m,,,,,,,,,,kit green 1.8m * 3.0m,system; rotop; kit; green; 1.8m; 3.0m; general; 34165_9fbe3d3c,true
d906140f-5632-4c3c-b6a8-c315db140bb9,34168_4d19637b,__export__.product_product_34168_4d19637b,System Dulok 868 Marine Grade - kit green 1.2m * 2.5m,General,,Unit,105.62,,,kit green 1.2m * 2.5m,,,,,,,,,,kit green 1.2m * 2.5m,system; dulok; 868; marine; grade; kit; green; 1.2m; 2.5m; general; 34168_4d19637b,true
e2a82e00-38c3-48ee-b609-55e130bee2b0,34169_704edb64,__export__.product_product_34169_704edb64,System Dulok 868 Marine Grade - kit green 1.8m * 2.5m,General,,Unit,,,,kit green 1.8m * 2.5m,,,,,,,,,,kit green 1.8m * 2.5m,system; dulok; 868; marine; grade; kit; green; 1.8m; 2.5m; general; 34169_704edb64,true
008fd190-1f8b-4cf3-a5df-01124d2249f6,34170_8054d7e9,__export__.product_product_34170_8054d7e9,System Dulok 868 Marine Grade - kit green 2.4m * 2.5m,General,,Unit,90.85,,,kit green 2.4m * 2.5m,,,,,,,,,,kit green 2.4m * 2.5m,system; dulok; 868; marine; grade; kit; green; 2.4m; 2.5m; general; 34170_8054d7e9,true
bf6513ed-f841-4249-ba36-012126857d29,34171_5ff22d05,__export__.product_product_34171_5ff22d05,System Dulok 868 Marine Grade - kit black 1.2m * 2.5m,General,,Unit,,,,kit black 1.2m * 2.5m,,,,,,,,,,kit black 1.2m * 2.5m,system; dulok; 868; marine; grade; kit; black; 1.2m; 2.5m; general; 34171_5ff22d05,true
24219744-1b7c-45db-ae6b-4f31b3395d29,34172_efdd7f22,__export__.product_product_34172_efdd7f22,System Dulok 868 Marine Grade - kit black 1.8m * 2.5m,General,,Unit,,,,kit black 1.8m * 2.5m,,,,,,,,,,kit black 1.8m * 2.5m,system; dulok; 868; marine; grade; kit; black; 1.8m; 2.5m; general; 34172_efdd7f22,true
50dee4f9-6fda-4cc6-af08-87e31e3f90e2,34173_ce0bfd49,__export__.product_product_34173_ce0bfd49,System Dulok 868 Marine Grade - kit black 2.4m * 2.5m,General,,Unit,,,,kit black 2.4m * 2.5m,,,,,,,,,,kit black 2.4m * 2.5m,system; dulok; 868; marine; grade; kit; black; 2.4m; 2.5m; general; 34173_ce0bfd49,true
a6f73d5f-831f-4828-9772-a62e6e3fd30c,34174_be070ae7,__export__.product_product_34174_be070ae7,System Dulok lite 656 Marine Grade - kit black 1.2m * 2.5m,General,,Unit,22.03,,,kit black 1.2m * 2.5m,,,,,,,,,,kit black 1.2m * 2.5m,system; dulok; lite; 656; marine; grade; kit; black; 1.2m; 2.5m; general; 34174_be070ae7,true
fcf9f51f-4162-4407-8786-793d9aefeaef,34175_aaa3e84b,__export__.product_product_34175_aaa3e84b,System Dulok lite 656 Marine Grade - kit black 1.8m * 2.5m,General,,Unit,27.32,,,kit black 1.8m * 2.5m,,,,,,,,,,kit black 1.8m * 2.5m,system; dulok; lite; 656; marine; grade; kit; black; 1.8m; 2.5m; general; 34175_aaa3e84b,true
30de8d6c-30ad-4115-88fe-889dfcc381b0,34176_1f2faa50,__export__.product_product_34176_1f2faa50,System Dulok lite 656 Marine Grade - kit black 2.4m * 2.5m,General,,Unit,36.69,,,kit black 2.4m * 2.5m,,,,,,,,,,kit black 2.4m * 2.5m,system; dulok; lite; 656; marine; grade; kit; black; 2.4m; 2.5m; general; 34176_1f2faa50,true
d70d1c50-b4f5-4e3a-8fb0-bddd07904e2d,34177_0dfa18b5,__export__.product_product_34177_0dfa18b5,System Dulok lite 656 Marine Grade - kit green 1.2m * 2.5m,General,,Unit,46.67,,,kit green 1.2m * 2.5m,,,,,,,,,,kit green 1.2m * 2.5m,system; dulok; lite; 656; marine; grade; kit; green; 1.2m; 2.5m; general; 34177_0dfa18b5,true
aa4e47ea-45d7-4631-b344-dca534f6d68c,34178_b62c643c,__export__.product_product_34178_b62c643c,System Dulok lite 656 Marine Grade - kit green 1.8m * 2.5m,General,,Unit,71.32,,,kit green 1.8m * 2.5m,,,,,,,,,,kit green 1.8m * 2.5m,system; dulok; lite; 656; marine; grade; kit; green; 1.8m; 2.5m; general; 34178_b62c643c,true
d5a8b471-6808-4ba2-94dc-bc4262971526,34179_dce86021,__export__.product_product_34179_dce86021,System Dulok lite 656 Marine Grade - kit green 2.4m * 2.5m,General,,Unit,131.215,,,kit green 2.4m * 2.5m,,,,,,,,,,kit green 2.4m * 2.5m,system; dulok; lite; 656; marine; grade; kit; green; 2.4m; 2.5m; general; 34179_dce86021,true
da4f01e5-87d6-4f17-99df-31c6f3d50e43,34184_fc8bdf57,__export__.product_product_34184_fc8bdf57,Rail treated 100 x 47mm - timber 4.2m * 100 * 47mm,General,Individual Pieces,Unit,5.43,,,timber 4.2m * 100 * 47mm,,,,,,,,,,timber 4.2m * 100 * 47mm,rail; treated; 100; 47mm; timber; 4.2m; general; individual pieces; 34184_fc8bdf57,true
c1ae7f54-7fc6-4361-9b63-7034a440728e,34185_dd681e85,__export__.product_product_34185_dd681e85,Rail treated 100 x 47mm - timber 3.6m * 100 * 47mm,General,Individual Pieces,Unit,4.63,,,timber 3.6m * 100 * 47mm,,,,,,,,,,timber 3.6m * 100 * 47mm,rail; treated; 100; 47mm; timber; 3.6m; general; individual pieces; 34185_dd681e85,true
830ea625-ba93-45cd-af6d-d54c30d77ceb,34187_552e2c4b,__export__.product_product_34187_552e2c4b,Rail concrete,Concrete Products,,Unit,8.94,Concrete,,,,,,,,,,,,,rail; concrete; concrete products; 34187_552e2c4b,true
4bd2d10b-771c-41f9-a7bc-b5d0f03a1e74,34205_d1441391,__export__.product_product_34205_d1441391,"Supply and fit weld mesh fence around compound as below - 1.8m high Eclipse weld mesh system posts set in concrete footings at 3m centers, compound size 6m x 3m fenced on all 4 sides, including 1No 1.8m x 1.2m ped gate with lockable slip latch.",Fencing,Sets & Kits,Unit,1690.78,,,"1.8m high Eclipse weld mesh system posts set in concrete footings at 3m centers, compound size 6m x 3m fenced on all 4 sides, including 1No 1.8m x 1.2m ped gate with lockable slip latch.",,,,,,,,,,"1.8m high Eclipse weld mesh system posts set in concrete footings at 3m centers, compound size 6m x 3m fenced on all 4 sides, including 1No 1.8m x 1.2m ped gate with lockable slip latch.",supply; and; fit; weld; mesh; fence; around; compound; below; 1.8m; high; eclipse; system; posts; set; concrete; footings; centers; size; fenced; all; sides; including; 1no; 1.2m; ped; gate; with; lockable; slip; latch.; fencing; sets & kits; 34205_d1441391,true
d0ed01c8-a7c8-4626-8153-2384540d7364,34206_58a25076,__export__.product_product_34206_58a25076,"Supply and fit weld mesh fence around compound as below - 1.8m high Eclipse weld mesh system posts bolted down to concrete slab at 3m centers, compound size 6m x 3m fenced on all 4 sides, including 1No 1.8m x 1.2m ped gate with lockable slip latch.",Fencing,,Unit,,,,"1.8m high Eclipse weld mesh system posts bolted down to concrete slab at 3m centers, compound size 6m x 3m fenced on all 4 sides, including 1No 1.8m x 1.2m ped gate with lockable slip latch.",,,,,,,,,,"1.8m high Eclipse weld mesh system posts bolted down to concrete slab at 3m centers, compound size 6m x 3m fenced on all 4 sides, including 1No 1.8m x 1.2m ped gate with lockable slip latch.",supply; and; fit; weld; mesh; fence; around; compound; below; 1.8m; high; eclipse; system; posts; bolted; down; concrete; slab; centers; size; fenced; all; sides; including; 1no; 1.2m; ped; gate; with; lockable; slip; latch.; fencing; 34206_58a25076,true
b3395d50-4494-4d64-81c5-189d8f3a4421,34408_317a3170,__export__.product_product_34408_317a3170,"Supply and fit weld mesh fence around compound as below - 1.8m high Eclipse weld mesh system, posts bolted to the concrete slab at 3m centers, 1No 1.8m x 1.2m wide gate, compound fenced on all four sides, compound size 5.5x2.5m",Fencing,,Unit,1694.04,,,"1.8m high Eclipse weld mesh system, posts bolted to the concrete slab at 3m centers, 1No 1.8m x 1.2m wide gate, compound fenced on all four sides, compound size 5.5x2.5m",,,,,,,,,,"1.8m high Eclipse weld mesh system, posts bolted to the concrete slab at 3m centers, 1No 1.8m x 1.2m wide gate, compound fenced on all four sides, compound size 5.5x2.5m",supply; and; fit; weld; mesh; fence; around; compound; below; 1.8m; high; eclipse; system; posts; bolted; the; concrete; slab; centers; 1no; 1.2m; wide; gate; fenced; all; four; sides; size; 5.5x2.5m; fencing; 34408_317a3170,true
585f30b8-3cc4-4476-8d22-df094e9b4f22,34409_827a443d,__export__.product_product_34409_827a443d,"Supply and fit weld mesh fence around compound as below - 2.4m high Eclipse weld mesh system, posts bolted to the concrete slab at 3m centers, compound fenced on 3 side (approx. 5.5m x 2.5m 1No 2.4m x 1.2m gate)posts, panels and gat galvanized and MARINE GRADE PPC Black RAL 9005",Fencing,,Unit,3469.61,,,"2.4m high Eclipse weld mesh system, posts bolted to the concrete slab at 3m centers, compound fenced on 3 side (approx. 5.5m x 2.5m 1No 2.4m x 1.2m gate)posts, panels and gat galvanized and MARINE GRADE PPC Black RAL 9005",,,,,,,,,,"2.4m high Eclipse weld mesh system, posts bolted to the concrete slab at 3m centers, compound fenced on 3 side (approx. 5.5m x 2.5m 1No 2.4m x 1.2m gate)posts, panels and gat galvanized and MARINE GRADE PPC Black RAL 9005",supply; and; fit; weld; mesh; fence; around; compound; below; 2.4m; high; eclipse; system; posts; bolted; the; concrete; slab; centers; fenced; side; (approx.; 5.5m; 2.5m; 1no; 1.2m; gate)posts; panels; gat; galvanized; marine; grade; ppc; black; ral; 9005; fencing; 34409_827a443d,true
afe54b12-3426-4e71-86df-79753dbdc63c,35006_30cf1942,__export__.product_product_35006_30cf1942,"Supply and fit weld mesh fence around compound as below - 1.8m high Eclipse 60 weld mesh system as below, 12.5m including 1.2m wide gate, posts bolted to concrete slab at 3m centers, 12.5m including 1.2m wide gate post set in concrete footings at 3m centers 1.8m return into wall, all materials galvanized and PPC green RAL 6005.",Fencing,Sets & Kits,Unit,2010.26,,,"1.8m high Eclipse 60 weld mesh system as below, 12.5m including 1.2m wide gate, posts bolted to concrete slab at 3m centers, 12.5m including 1.2m wide gate post set in concrete footings at 3m centers 1.8m return into wall, all materials galvanized and PPC green RAL 6005.",,,,,,,,,,"1.8m high Eclipse 60 weld mesh system as below, 12.5m including 1.2m wide gate, posts bolted to concrete slab at 3m centers, 12.5m including 1.2m wide gate post set in concrete footings at 3m centers 1.8m return into wall, all materials galvanized and PPC green RAL 6005.",supply; and; fit; weld; mesh; fence; around; compound; below; 1.8m; high; eclipse; system; 12.5m; including; 1.2m; wide; gate; posts; bolted; concrete; slab; centers; post; set; footings; return; into; wall; all; materials; galvanized; ppc; green; ral; 6005.; fencing; sets & kits; 35006_30cf1942,true
564d15c0-5164-47e7-8aa4-2f29fc7f5187,35021_e6e13999,__export__.product_product_35021_e6e13999,"Supply and fit weld mesh fence around compound as below - 2.4m high eclipse weld mesh system, posts set in concrete footings, 1No 2.4m x 1.2m wide gate c/w slip latch and dropbolt, L shape 6m one side 7m other side",Fencing,Sets & Kits,Unit,1685.17,,,"2.4m high eclipse weld mesh system, posts set in concrete footings, 1No 2.4m x 1.2m wide gate c/w slip latch and dropbolt, L shape 6m one side 7m other side",,,,,,,,,,"2.4m high eclipse weld mesh system, posts set in concrete footings, 1No 2.4m x 1.2m wide gate c/w slip latch and dropbolt, L shape 6m one side 7m other side",supply; and; fit; weld; mesh; fence; around; compound; below; 2.4m; high; eclipse; system; posts; set; concrete; footings; 1no; 1.2m; wide; gate; slip; latch; dropbolt; shape; one; side; other; fencing; sets & kits; 35021_e6e13999,true
